candidate_id,display_name,profile_type,platform,canonical_url,username,city,description,topics,subscriber_count,audience_band,contactability,verification_status,source_url,discovery_source_url,secondary_source_url,evidence_summary,researched_at
0ca8155ecf2a6ebde66d,9:41 Store | iPhone Уфа Казань,channel,telegram,https://t.me/store_941,store_941,Краснодар,https://941store.ru		ОФОРМИТЬ ЗАКАЗ:	Уфа @ufa_941store	Казань @store941_kzn 	Краснодар https://t.me/store941krd,"Магазины, Халява, скидки, акции, Региональные",19419,micro,manual_only,original_profile_opened,https://t.me/store_941,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1632254986,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:04.947167+00:00
ded2c228b8922a0a76c3,BLOOMBRA,channel,telegram,https://t.me/bloombraru,bloombraru,Краснодар,"БЕЛЬЕ И КУПАЛЬНИКИ	Подбор с учетом анатомии груди и фигуры / Брафиттинг 	- Размеры: A-L, объемы 60-115	- Интернет магазин bloombra.ru, доставка по миру 		Оформить заказ/проконсультироваться @Bloombraonline	Мы в MAX: https://max.ru/bloombraru",Магазины,19347,micro,manual_only,original_profile_opened,https://t.me/bloombraru,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1361263210,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:05.493750+00:00
254ebe5adeb5dd720d39,moly for you,channel,telegram,https://t.me/molyforyou,molyforyou,Краснодар,📍КРАСНОДАР:	  ул.1 МАЯ 206 с 9 до 21	  ул. Тюляева 11 с 9 до 20	  ул. Красная 172 с 9 до 21,Региональные,19580,micro,manual_only,original_profile_opened,https://t.me/molyforyou,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1654865682,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:05.309951+00:00
cfc96d24dff7c5657a6d,Афиша Краснодара,channel,telegram,https://t.me/afisha_krr,afisha_krr,Краснодар,"Живём лучшую жизнь в Краснодаре! ❤️‍🔥 	Подборки событий, премьеры, обзоры мест, розыгрыши билетов и встречи с интересными людьми. 		На вопросы о рекламе отвечает @mitza_albe 🐾	На вопросы о редакции — @MargoHertz		Перечень РКН clck.ru/3GM5zv","Путешествия, Афиша, Региональные",19542,micro,advertising_contact,original_profile_opened,https://t.me/afisha_krr,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1573498439,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:05.626027+00:00
3b97b1ae5a56c0b2c209,Евгений Наумов | глава Краснодара,channel,telegram,https://t.me/emnaumov,emnaumov,Краснодар,Глава муниципального образования город Краснодар		Регистрация в перечне РКН https://gosuslugi.ru/snet/67a09dcf6a53f611d59e5922		MAX - https://max.ru/emnaumov		ВК – https://vk.com/emnaumov		Каналы администрации – https://t.me/addlist/6bRSmiZoMShjOThi,"Авторский блог, Образование, Региональные",17780,micro,manual_only,original_profile_opened,https://t.me/emnaumov,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1767330199,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:06.408941+00:00
3ed8e2e83733b7ca2cc5,Жесть Краснодар,channel,telegram,https://t.me/zhest_krasnodar123,zhest_krasnodar123,Краснодар,"❗️Самые оперативные и эксклюзивные новости Краснодара 		💼 Реклама: @reklama_zhestt	📸 Прислать фото, видео или любую информацию: @Predlozka_zhestkrd_bot		Реклама через биржу: https://telega.in/c/+yHLvYDZJkaI3NzMy		РКН: https://clck.ru/3Gz4jV","Видео, Шокирующее, Новости",18444,micro,advertising_contact,original_profile_opened,https://t.me/zhest_krasnodar123,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1965586565,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:06.331567+00:00
9cbc660133f83c9241e6,Жизнь Сочи,channel,telegram,https://t.me/livesochi,livesochi,Краснодар,"Сочинские будни 🏝		Новости Сочи, эксклюзивы и аналитика.		ВК: vk.com/public211333243 		👉 Прислать новость/видео @livesochi_bot		По рекламе @Reklama_ssvas9	А+ РКН: vk.cc/cGwNY8		Сотрудничаем с @swaymedia @Spiral_Yuri","Видео, Региональные",32809,micro,advertising_contact,original_profile_opened,https://t.me/livesochi,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1300935871,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:40:30.798677+00:00
7f647ca9238b1aea1fd6,КОРЕЙСКАЯ КОСМЕТИКА ОПТОМ,channel,telegram,https://t.me/koreaoptomulmioficial,koreaoptomulmioficial,Краснодар,"🍃ЮЛМИ🍃склад в КРАСНОДАРе, все в наличии!	✅ минимальная сумма заказа от 5 тыс. Любые товары. 	🚚 любыми транспортными 📦	✅ лучшие цены в России 👍	✅ основной каталог 	👇ПОДПИШИСЬ👇	https://t.me/koreaoptomulmioficial	✅ второй  с парфюмом https://t.me/Ulmi_sklad_","Каталоги, Магазины, Красота и мода",17651,micro,manual_only,original_profile_opened,https://t.me/koreaoptomulmioficial,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1292271524,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:06.568901+00:00
226d502bfffcdd247cf9,Краснодар Новости Bigbro_krd,channel,telegram,https://t.me/bigbro_krd,bigbro_krd,Краснодар,"⭐Предлагайте темы новостей сюда 	О чем говорит Краснодар🔝 	• новости	• отзывы/жалобы	• вопросы/опросы	Ркн : https://gosuslugi.ru/snet/67d982cd25b58f3d790e2ee1	 Купить рекламу: https://telega.in/c/bigbro_krd	Прислать новость, реклама @Mk2506_K","Новости, Региональные",32975,micro,advertising_contact,original_profile_opened,https://t.me/bigbro_krd,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1196838148,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:40:31.928403+00:00
257523fc3830f7d77346,Краснодарский Топор 18+,channel,telegram,https://t.me/krasnodar_topor23,krasnodar_topor23,Краснодар,Новости Краснодара и края		По всем вопросам: @ProCyberAdmin		Купить рекламу для юр.лиц: 	https://telega.in/c/krasnodar_topor23		Пригласительная ссылка https://t.me/+-mREi_YP2opmOTJi		Регистрация в РКН: https://clck.ru/3NJNF9,"Новости, Региональные",40559,micro,advertising_contact,original_profile_opened,https://t.me/krasnodar_topor23,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1973027314,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:40:28.622355+00:00
caa3b58a84c2221c1e0b,Парк Галицкого. Краснодар,channel,telegram,https://t.me/parkgalitckogo,parkgalitckogo,Краснодар,Парк Галицкого Краснодар	Лучшее из увиденного 🌏	Японский сад Парк Облаков	 	Связь с админом  @krd_admin23		Реестр Роскомнадзора: https://knd.gov.ru/license?id=6735bec7fd31567b893b8f6e&registryType=bloggersPermission,"Сад и огород, Новости, Региональные",18599,micro,manual_only,original_profile_opened,https://t.me/parkgalitckogo,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1561041755,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:05.906447+00:00
1af99b3de0bee139a43b,Типичный Краснодар,channel,telegram,https://t.me/krdtipical,krdtipical,Краснодар,Подписано 12 ваших контактов 		🔥Все новости Краснодара и края!	📩Присылайте свои фото и видео!		По рекламе: @tg_93 			Купить рекламу: https://telega.in/c/+PJaB26lfDyA1YWM6 		РКН: https://vk.cc/cIHSSl,"Видео, Подслушано, Новости",33677,micro,advertising_contact,original_profile_opened,https://t.me/krdtipical,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1787627781,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:40:30.078104+00:00
04d830adbe9af0635456,ФЛОРИССИМА-комнатные|уличные |срез,channel,telegram,https://t.me/flflorissima,flflorissima,Краснодар,"🔷Сделать заказ +7 (928) 148-22-00 КАЧЕСТВО КОТОРОЕ ХВАЛЯТ 👍, 	ЦЕНЫ КОТОРЫЕ РАДУЮТ 😃	Я Елена - основатель ФЛОРИССИМА 	🔶ПОСТАВЩИК ДЛЯ ВАШЕГО БИЗНЕСА 	🔶ОБУЧЕНИЕ ОПТОВИКОВ (бесплатно 	🔸 ЦВЕТЫ СО ВСЕГО МИРА 	🔸 КОМНАТНЫЕ УЛИЧНЫЕ СРЕЗ/букет	🔸ДОСТАВКА по РФ 🚛		#I","Магазины, Региональные",18756,micro,manual_only,original_profile_opened,https://t.me/flflorissima,https://telemetr.me/catalog/tag/krasnodar,https://telemetr.me/analytics/?name=1651885071,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:41:05.723414+00:00
88442629e0c491a809bf,AUGUST WALZ - женская одежда мода,channel,telegram,https://t.me/augustwalz,augustwalz,Санкт-Петербург,"Наш сайт: augustwalz.ru	Менеджер: @augustwalzspb		ВК https://vk.com/augustwalz 		МЫ В MAX - https://max.ru/id600300473572_biz		👗ТЦ Владимирский Пассаж. СПБ, Владимирский проспект 19 , первый этаж , центральная галерея !	Ежедневно с 11.00 до 21.00","Магазины, Красота и мода, Региональные",20655,micro,manual_only,original_profile_opened,https://t.me/augustwalz,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1314740110,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:34.353614+00:00
dd597c0735f2581e597d,BAKERBRANDS,channel,telegram,https://t.me/bakerbrands,bakerbrands,Санкт-Петербург,"Brands&Vintage Stuff🛒		▫️Всё наличие: @bakerbrandsnl	▫️Гарантии и отзывы : @bakerbrandsrw	▫️Канал админа: @truebaker	▫️Санкт-Петербург 	▫️(Ⓜ️Чернышевская/📍Фурштатская,8)	▫️Доставка по РФ🇷🇺/РБ🇧🇾и СНГ 		По всем вопросам: @bakerbrandss",Магазины,30658,micro,manual_only,original_profile_opened,https://t.me/bakerbrands,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1784606285,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:31.841360+00:00
84b37348a77a73e2c33f,Fjordcloth,channel,telegram,https://t.me/fjordcloth,fjordcloth,Санкт-Петербург,"Для заказа и по всем вопросам @fjordcloth_direct		Вк: @fjordcloth		Адрес: г.Санкт-Петербург, ул.Чехова д.8	Работам с 12:00 до 21:00 	каждый день",Магазины,17927,micro,manual_only,original_profile_opened,https://t.me/fjordcloth,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1292110225,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:35.604044+00:00
adf1ee85a70d4ad5f374,GradSPb | Санкт-Петербург,channel,telegram,https://t.me/gradspb,gradspb,Санкт-Петербург,• Про Санкт-Петербург	• Места и события СПб	• Интересные факты		• Новости Питера в нашем @todayspb			• По рекламе: @dnsxp		• РКН: https://clck.ru/3FJYwP,"Путешествия, Новости, Региональные",46685,micro,advertising_contact,original_profile_opened,https://t.me/gradspb,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1523076309,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:29.808064+00:00
36cd8ab4b2936a3b1181,MANIOLINI,channel,telegram,https://t.me/maniolinishop,maniolinishop,Санкт-Петербург,"Дом обуви, вдохновленный тобой❤️		Коллекция SS’26 уже в наличии		#3T5NW		Оформить заказ: 	https://maniolini.tilda.ws/		По телефону: +79117945474","Магазины, Региональные",41960,micro,manual_only,original_profile_opened,https://t.me/maniolinishop,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1399550826,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:30.200613+00:00
02957540cfb81c4fdd28,Night2Day Санкт-Петербург,channel,telegram,https://t.me/night2day_spb,night2day_spb,Санкт-Петербург,"Здесь новые места, культурные события и ответ на главный вопрос: куда сходить в Петербурге? 		Старший брат @poh_plyashem 		По рекламе и фото: @VaasTheSlain","Путешествия, Кулинария, Афиша",32956,micro,advertising_contact,original_profile_opened,https://t.me/night2day_spb,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1280115739,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:31.772317+00:00
001a7fc5ef5d00fee6e7,SAN KOREAN Школа корейского языка САН,channel,telegram,https://t.me/san_korean,san_korean,Санкт-Петербург,👩‍🏫 Обучаем корейскому онлайн и офлайн	Бесплатный курс @week_korean	Лагерь в Ю.Корее @san_camp	Учебники с BTS @sankorean_shop	Онлайн-школа Админ @san_support	Санкт-Петербург Админ @san_spb,"Активный отдых, Музыка, Образование",20388,micro,manual_only,original_profile_opened,https://t.me/san_korean,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1600299500,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:34.993398+00:00
370398794c168cfc7d92,two-ta | между Петербургом и тобой,channel,telegram,https://t.me/twotaofficial,twotaofficial,Санкт-Петербург,Бренд и производство кожаных сумок и аксессуаров📍Санкт-Петербург		Наш сайт: https://clck.ru/3TRnq2		Задать вопросы: @twota_bags,"Магазины, Региональные",13605,micro,manual_only,original_profile_opened,https://t.me/twotaofficial,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1538185634,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:37.575907+00:00
08e50ea065862c42678d,«Северный человек» Санкт-Петербург,channel,telegram,https://t.me/sanktpeterburgsevchel,sanktpeterburgsevchel,Санкт-Петербург,"Официальное объединение «Северный человек» Санкт-Петербург и Ленинградская область.  		Наше сообщество в ВК https://vk.com/sanktpeterburgsevch		По вопросам вступления в организацию, оказания или запроса помощь @TheNordHumanBot	 или sevchelspb@gmail.com","Познавательные, Региональные",16441,micro,manual_only,original_profile_opened,https://t.me/sanktpeterburgsevchel,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1408212354,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:36.352728+00:00
395225c801e3ee83b42d,АннаЛогия,channel,telegram,https://t.me/ch_annalogy,ch_annalogy,Санкт-Петербург,📍Санкт-Петербург		✨ По вопросам сотрудничества: @Ave_Anne	✨ YouTube канал: https://youtube.com/@ch_annalogy	✨ TikTok: https://www.tiktok.com/@annalogychanel,Региональные,13266,micro,advertising_contact,original_profile_opened,https://t.me/ch_annalogy,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=2016941316,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:37.769723+00:00
80d411c49fb3a7d7c75a,Аскона-Дисконт(Санкт-Петербург),channel,telegram,https://t.me/vekdiscountspb,vekdiscountspb,Санкт-Петербург,"Единственный в Санкт-Петербурге Дисконт-центр ""Askona""	Мы находимся по адресу СПБ. Дунайский пр., д 27 к1 ТРК ""Дунай""(2 Этаж)	Режим работы ежедневно с 10.00 до 22.00 	Тел.для связи +79036470002;+79036470004",Региональные,17845,micro,manual_only,original_profile_opened,https://t.me/vekdiscountspb,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=2144954143,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:35.984036+00:00
cfc3d1ac62208e8006d3,Банк «Санкт-Петербург»,channel,telegram,https://t.me/mybspb,mybspb,Санкт-Петербург,Ответственность. Внимание. Будущее.	  	Официальный канал Банка «Санкт-Петербург» 		Регистрация в перечне РКН: https://knd.gov.ru/license?id=675bf083e9320a200a93bb88&registryType=bloggersPermission,"Бизнес и финансы, Региональные",19018,micro,manual_only,original_profile_opened,https://t.me/mybspb,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1381395548,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:35.183860+00:00
a3fceb020ad630da3387,Бесплатный Питер | Санкт-Петербург,channel,telegram,https://t.me/piter_free78,piter_free78,Санкт-Петербург,🎉 Все бесплатные мероприятия и развлечения города		Подписывайся и развлекайся бесплатно! 		Обратная связь - @dima_pr78	Купить рекламу: https://telega.in/channels/+DcNoO4S9oqU4MWUy/card		РКН https://vk.cc/cJCAot		#U9PH4,"Афиша, Халява, скидки, акции, Региональные",19921,micro,advertising_contact,original_profile_opened,https://t.me/piter_free78,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1601562968,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:34.833463+00:00
00f774ab41ec634e90e9,Ботанический сад Петра Великого. Санкт-Петербург,channel,telegram,https://t.me/botsad_spb_official,botsad_spb_official,Санкт-Петербург,Официальный канал Ботанического сада Петра Великого. Санкт-Петербург. 	Наш сайт и электронные билеты: https://botsad-spb.com/ru/posetitelyam/elektronnye-bilety	Мы в ВК: https://vk.com/botsad_spb		Номер заявления для регистрации в Роскомнадзоре №5165600516,"Путешествия, Сад и огород, Афиша",15043,micro,manual_only,original_profile_opened,https://t.me/botsad_spb_official,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1712587169,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:36.961502+00:00
47ebfee5ead2009dc979,бьютисóфия,channel,telegram,https://t.me/beautysophia,beautysophia,Санкт-Петербург,"Виктория Ходякова, 39 лет, анти-эйдж профилактика для тела и светский гедонизм для души		@beautysophiapr		📍Питер	MAX: https://max.ru/beautysophia	регистрация https://clk.li/eAfM","Бизнес и финансы, Медицина и здоровье, Красота и мода",19433,micro,manual_only,original_profile_opened,https://t.me/beautysophia,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1542154404,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:35.052062+00:00
614ec5f6e944025c4afd,Вера в курсе,channel,telegram,https://t.me/verochkavkurse,verochkavkurse,Санкт-Петербург,"личный блог. пишу о звездах, о себе и даже о тебе. для связи - @sprosivery		🇷🇺Санкт-Петербург | Майкоп 		MAX: https://max.ru/verochkavkurse		РКН: https://golnk.ru/RaqeW		от лица канала может писать @ladyiks","Религия, Региональные",40014,micro,manual_only,original_profile_opened,https://t.me/verochkavkurse,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=2111276132,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:30.532769+00:00
7817be6b30756408eb9b,Вечерний Санкт-Петербург,channel,telegram,https://t.me/ta_samaya_vecherka,ta_samaya_vecherka,Санкт-Петербург,Одна из старейших газет Петербурга в новом прочтении.		Связь: https://vk.me/ta_samaya_vecherka	Дзен: https://dzen.ru/ve4erka		Заявление в РКН № 7821506828	Включена в перечень персональных страниц https://gosuslugi.ru/snet/68ecfe7813ba5925b349bb3a,"Региональные, Организации",11954,micro,manual_only,original_profile_opened,https://t.me/ta_samaya_vecherka,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1673237187,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:38.660269+00:00
0bd3e3396e62c9f946dc,ВК «Зенит» (Санкт-Петербург),channel,telegram,https://t.me/vczenitspb,vczenitspb,Санкт-Петербург,"Официальный канал клуба, сайт: https://vczenit.ru/		Генеральный спонсор - ПАО «Газпром»	Erid: 2W5zFJHmmwN","Спорт, Региональные, Организации",14890,micro,manual_only,original_profile_opened,https://t.me/vczenitspb,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1400430741,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:37.099618+00:00
51090d7b91412f111c42,ГЛАВНОЕ / Санкт-Петербург,channel,telegram,https://t.me/topspb_tv,topspb_tv,Санкт-Петербург,"Присылайте новости нашему боту @spb_glavnoe_bot		Новости, явления, события, герои Петербурга. Телеканал «Санкт-Петербург» / tvspb.ru		УВЕДОМЛЕНИЕ РКН №014133 https://knd.gov.ru/license? 	id=673c97bf340096358bb65180&registryType=bloggersPermission","Новости, Региональные",25096,micro,manual_only,original_profile_opened,https://t.me/topspb_tv,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1046750516,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:33.554933+00:00
40f87db010ff1fae12ab,Дима Раймер,channel,telegram,https://t.me/dimaraymer,dimaraymer,Санкт-Петербург,"😌Добро пожаловать😌	📍Санкт-Петербург 		🧩Распаковки 	🧩Готовлю	🧩Моменты из жизни		Правила:	-Ссылки 🚫	-Оскорбления, спор 🚫	Поддерживаем приятную атмосферу, злым не рады🥹		Купить рекламу: https://telega.in/c/dimaraymer",Региональные,41997,micro,advertising_contact,original_profile_opened,https://t.me/dimaraymer,https://telemetr.me/catalog/tag/spb,https://telemetr.me/analytics/?name=1571677204,Telemetr отнёс канал к городскому тегу; оригинальный t.me-профиль открыт.,2026-08-23T11:39:30.158895+00:00
