entity_id,display_name,cities,profile_type,primary_handle,contactability,score,stage,business_fit_candidates,platform,canonical_url,username,follower_count,audience_band,verification_status,source_url,discovery_source_url,evidence_url
4a62c0b63866373a7f0d,Нежный Travel,Батуми,author_or_channel,nejniy_travel,manual_only,55,needs_manual_review,riderra,youtube,https://www.youtube.com/@nejniy_travel,nejniy_travel,124000,mid,original_profile_opened,https://www.youtube.com/@nejniy_travel,https://www.youtube.com/results?search_query=%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=AbnpBjh4_sc
838f96068c8e55ac88ca,Неместные - Константин и Аделина,Батуми,author_or_channel,Nemestnye_Vlog,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@Nemestnye_Vlog,Nemestnye_Vlog,3820,nano,original_profile_opened,https://www.youtube.com/@Nemestnye_Vlog,https://www.youtube.com/results?search_query=Batumi+restaurants+vlog&hl=ru,https://www.youtube.com/watch?v=BfekQzFOwt0
97914402ae021ebeca1c,Николай Захаров,Батуми,author_or_channel,NickolayZakharov,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@NickolayZakharov,NickolayZakharov,38900,micro,original_profile_opened,https://www.youtube.com/@NickolayZakharov,https://www.youtube.com/results?search_query=Batumi+restaurants+vlog&hl=ru,https://www.youtube.com/watch?v=gZ0wDhDadyg
2e40e5fbab0ae88e9adc,Новый день,Батуми,author_or_channel,%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9%D0%B4%D0%B5%D0%BD%D1%8C-%D0%BD2%D1%85,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9%D0%B4%D0%B5%D0%BD%D1%8C-%D0%BD2%D1%85,%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9%D0%B4%D0%B5%D0%BD%D1%8C-%D0%BD2%D1%85,78300,micro,original_profile_opened,https://www.youtube.com/@%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9%D0%B4%D0%B5%D0%BD%D1%8C-%D0%BD2%D1%85,https://www.youtube.com/results?search_query=Batumi+family+vlog&hl=ru,https://www.youtube.com/watch?v=VrVvKsTnuUU
9c916d6998bfc7f99a4c,Операция «Релокация» by Inktech,Батуми,author_or_channel,operationrelocation-inktech,manual_only,55,needs_manual_review,,youtube,https://www.youtube.com/@operationrelocation-inktech,operationrelocation-inktech,105000,mid,original_profile_opened,https://www.youtube.com/@operationrelocation-inktech,https://www.youtube.com/results?search_query=%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=Qy93FFoLAbU
5d491b49b8c51c96272d,ПОКЛОНСКИЙ,Батуми,author_or_channel,%D0%9F%D0%9E%D0%9A%D0%9B%D0%9E%D0%9D%D0%A1%D0%9A%D0%98%D0%99,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@%D0%9F%D0%9E%D0%9A%D0%9B%D0%9E%D0%9D%D0%A1%D0%9A%D0%98%D0%99,%D0%9F%D0%9E%D0%9A%D0%9B%D0%9E%D0%9D%D0%A1%D0%9A%D0%98%D0%99,65800,micro,original_profile_opened,https://www.youtube.com/@%D0%9F%D0%9E%D0%9A%D0%9B%D0%9E%D0%9D%D0%A1%D0%9A%D0%98%D0%99,https://www.youtube.com/results?search_query=%D0%BB%D0%BE%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80+%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=I_OAq8WJQIY
38808555420381acbd11,ПонаУехали,Батуми,author_or_channel,ponauehali,manual_only,70,worth_checking,intellectum,youtube,https://www.youtube.com/@ponauehali,ponauehali,51,nano,original_profile_opened,https://www.youtube.com/@ponauehali,https://www.youtube.com/results?search_query=%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8+%D1%81+%D0%B4%D0%B5%D1%82%D1%8C%D0%BC%D0%B8&hl=ru,https://www.youtube.com/watch?v=ZrN215KfXwg
5a0ac221a166cdd11c48,Препод От Бога,Батуми,author_or_channel,prepodotboga,manual_only,55,needs_manual_review,,youtube,https://www.youtube.com/@prepodotboga,prepodotboga,155000,mid,original_profile_opened,https://www.youtube.com/@prepodotboga,https://www.youtube.com/results?search_query=%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8+%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=EAJjBsTj3Yc
6b02a7376d5bb1a73680,ПУТЕШЕСТВУЙ,Батуми,author_or_channel,puteshestwuy,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@puteshestwuy,puteshestwuy,5880,nano,original_profile_opened,https://www.youtube.com/@puteshestwuy,https://www.youtube.com/results?search_query=%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=fOiAtiImC8c
7787d863f41ddc3f9c01,Розочка с Одессы🌹Настя,Батуми,author,_rozochka.life_,manual_only,72,worth_checking,,instagram,https://www.instagram.com/_rozochka.life_,_rozochka.life_,47000,micro,original_profile_opened,https://www.instagram.com/_rozochka.life_,https://collabstr.com/top-influencers/instagram/in/georgia/batumi,
7787d863f41ddc3f9c01,Розочка с Одессы🌹Настя,Батуми,author,_rozochka.life_,manual_only,72,worth_checking,,threads,https://www.threads.com/@_rozochka.life_,_rozochka.life_,3300,micro,public_index_verified,https://threadlook.com/profile/_rozochka.life_,https://collabstr.com/top-influencers/instagram/in/georgia/batumi,
e35b18fac751bdfcd9c1,Трип Ревью,Батуми,author_or_channel,TripRev,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@TripRev,TripRev,19200,micro,original_profile_opened,https://www.youtube.com/@TripRev,https://www.youtube.com/results?search_query=%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=Ob7aJz0lxD0
42deed844034bdd43794,Шай Тревел | Путешествия Славы и Вики,Батуми,author_or_channel,ShaiTravel,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@ShaiTravel,ShaiTravel,242,nano,original_profile_opened,https://www.youtube.com/@ShaiTravel,https://www.youtube.com/results?search_query=%D0%91%D0%B0%D1%82%D1%83%D0%BC%D0%B8+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=B7SQ66Ze6Nc
5b900e9b1f678ed501d6,"Шо вы, бродяги",Батуми,author_or_channel,vagabond_notes,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@vagabond_notes,vagabond_notes,659,nano,original_profile_opened,https://www.youtube.com/@vagabond_notes,https://www.youtube.com/results?search_query=Batumi+Russian+expat&hl=ru,https://www.youtube.com/watch?v=8fefhRRcA74
b8f3aead92ea3dde5cff,Эльвира Цыренова,Батуми,author_or_channel,elvira_tsyrenova,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@elvira_tsyrenova,elvira_tsyrenova,406,nano,original_profile_opened,https://www.youtube.com/@elvira_tsyrenova,https://www.youtube.com/results?search_query=Batumi+vlog&hl=ru,https://www.youtube.com/watch?v=1NzCkr8QDKA
d5590ccc70b5d32620dd,������,Батуми,community,forum_georgia,manual_only,61,needs_manual_review,,vk,https://vk.com/forum_georgia,forum_georgia,,unknown,original_profile_opened,https://vk.com/forum_georgia,https://emigrants.online/,
185b99f828bf4ce340b1,24krasnodar,Краснодар,author_or_channel,24krasnodar,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@24krasnodar,24krasnodar,3920,nano,original_profile_opened,https://www.youtube.com/@24krasnodar,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B1%D1%8C%D1%8E%D1%82%D0%B8+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=2OCUT5Fcx8g
e39018750202236188f4,9:41 Store | iPhone Уфа Казань,Краснодар,channel,store_941,manual_only,71,worth_checking,,telegram,https://t.me/store_941,store_941,19419,micro,original_profile_opened,https://t.me/store_941,https://telemetr.me/catalog/tag/krasnodar,
d139697c730c7a0e0ba1,:Pauly,Краснодар,author,kidultish,manual_only,74,worth_checking,,instagram,https://www.instagram.com/kidultish,kidultish,13000,micro,original_profile_opened,https://www.instagram.com/kidultish,https://www.modash.io/find-influencers/russia/krasnodar,
d139697c730c7a0e0ba1,:Pauly,Краснодар,author,kidultish,manual_only,74,worth_checking,,threads,https://www.threads.com/@kidultish,kidultish,160,micro,public_index_verified,https://threadlook.com/profile/kidultish,https://www.modash.io/find-influencers/russia/krasnodar,
d139697c730c7a0e0ba1,:Pauly,Краснодар,author,kidultish,manual_only,74,worth_checking,,tiktok,https://www.tiktok.com/@kidultish,kidultish,,micro,original_profile_opened,https://www.tiktok.com/@kidultish,https://www.modash.io/find-influencers/russia/krasnodar,
7cb76828d41a5abecbb0,Adelina S.,Краснодар,author,miss.palazyan,manual_only,74,worth_checking,,instagram,https://www.instagram.com/miss.palazyan,miss.palazyan,22000,micro,original_profile_opened,https://www.instagram.com/miss.palazyan,https://www.modash.io/find-influencers/russia/krasnodar,
7cb76828d41a5abecbb0,Adelina S.,Краснодар,author,miss.palazyan,manual_only,74,worth_checking,,threads,https://www.threads.com/@miss.palazyan,miss.palazyan,1900,micro,public_index_verified,https://threadlook.com/profile/miss.palazyan,https://www.modash.io/find-influencers/russia/krasnodar,
7cb76828d41a5abecbb0,Adelina S.,Краснодар,author,miss.palazyan,manual_only,74,worth_checking,,tiktok,https://www.tiktok.com/@miss.palazyan,miss.palazyan,,micro,original_profile_opened,https://www.tiktok.com/@miss.palazyan,https://www.modash.io/find-influencers/russia/krasnodar,
9ab46781ba680429b43f,Aleksandr Skotnikov,Краснодар,author_or_channel,Aleksandr_Skotnikov,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@Aleksandr_Skotnikov,Aleksandr_Skotnikov,68,nano,original_profile_opened,https://www.youtube.com/@Aleksandr_Skotnikov,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%BF%D1%80%D0%BE%D0%B3%D1%83%D0%BB%D0%BA%D0%B0+vlog&hl=ru,https://www.youtube.com/watch?v=waEFF36FawM
d0591f6e15ea18529d85,Alenik,Краснодар,author_or_channel,alenik-g-shorts,manual_only,55,needs_manual_review,,youtube,https://www.youtube.com/@alenik-g-shorts,alenik-g-shorts,109000,mid,original_profile_opened,https://www.youtube.com/@alenik-g-shorts,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+lifestyle+vlog&hl=ru,https://www.youtube.com/watch?v=AnPYRMskKY4
da3796de800a73b16620,Alex Kub,Краснодар,author_or_channel,alluresk,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@alluresk,alluresk,4,nano,original_profile_opened,https://www.youtube.com/@alluresk,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D1%81%D0%B0%D0%BB%D0%BE%D0%BD%D1%8B+%D0%BA%D1%80%D0%B0%D1%81%D0%BE%D1%82%D1%8B+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=8JfXtY_1tG8
ec2c9ce6d2a5be22dec6,Amirana 🫦,Краснодар,author_or_channel,SayAmVibe,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@SayAmVibe,SayAmVibe,178,nano,original_profile_opened,https://www.youtube.com/@SayAmVibe,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+lifestyle+vlog&hl=ru,https://www.youtube.com/watch?v=Ui8dqUUhw10
965030782f7cff2dc536,Anastasiia Makarenko,Краснодар,author,makarenko__anastasiia,manual_only,71,worth_checking,,instagram,https://www.instagram.com/makarenko__anastasiia,makarenko__anastasiia,21000,micro,original_profile_opened,https://www.instagram.com/makarenko__anastasiia,https://www.modash.io/find-influencers/russia/krasnodar,
4f1ab7f472252c94ea20,Anna Iwwashina,Краснодар,author_or_channel,AnnaChervy,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@AnnaChervy,AnnaChervy,1000,nano,original_profile_opened,https://www.youtube.com/@AnnaChervy,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=NYuY8TTiqnk
1b75d738e61e3f9ddd13,anna yunkil,Краснодар,author_or_channel,_yunkil,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@_yunkil,_yunkil,7570,nano,original_profile_opened,https://www.youtube.com/@_yunkil,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=a4JzySWkFT4
2291f72f261055b5511c,Arina// Krisha-KRD,Краснодар,author_or_channel,arinakrisha-krd4550,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@arinakrisha-krd4550,arinakrisha-krd4550,8820,nano,original_profile_opened,https://www.youtube.com/@arinakrisha-krd4550,https://www.youtube.com/results?search_query=%D0%BB%D0%BE%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80+%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80&hl=ru,https://www.youtube.com/watch?v=xo6m8RgvKBU
7e54544fe399204a3440,BLOOMBRA,Краснодар,channel,bloombraru,manual_only,71,worth_checking,,telegram,https://t.me/bloombraru,bloombraru,19347,micro,original_profile_opened,https://t.me/bloombraru,https://telemetr.me/catalog/tag/krasnodar,
fd29bbf624bedf81ec03,CAMvsMAN - Ламповые Влоги,Краснодар,author_or_channel,CAMvsMAN,manual_only,55,needs_manual_review,riderra,youtube,https://www.youtube.com/@CAMvsMAN,CAMvsMAN,117000,mid,original_profile_opened,https://www.youtube.com/@CAMvsMAN,https://www.youtube.com/results?search_query=%D0%9A%D1%83%D0%B1%D0%B0%D0%BD%D1%8C+%D0%BF%D1%83%D1%82%D0%B5%D1%88%D0%B5%D1%81%D1%82%D0%B2%D0%B8%D1%8F+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=hycIGVMxjr8
4f16bc0bae76ed39f16f,City Path Explorers,Краснодар,author_or_channel,citypathexplorers,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@citypathexplorers,citypathexplorers,10000,micro,original_profile_opened,https://www.youtube.com/@citypathexplorers,https://www.youtube.com/results?search_query=Krasnodar+local+vlog&hl=ru,https://www.youtube.com/watch?v=BwqjsKd6s1M
4aa013758e029fca2348,cotelettes,Краснодар,author_or_channel,cotelettes_polina,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@cotelettes_polina,cotelettes_polina,41,nano,original_profile_opened,https://www.youtube.com/@cotelettes_polina,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=VbIozgh3leA
058a329c1f5dbcd91f61,Darisha,Краснодар,author_or_channel,Darishaa1,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@Darishaa1,Darishaa1,91,nano,original_profile_opened,https://www.youtube.com/@Darishaa1,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%BF%D1%80%D0%BE%D0%B3%D1%83%D0%BB%D0%BA%D0%B0+vlog&hl=ru,https://www.youtube.com/watch?v=qUzvGf7hgNA
8cae1f804a6ea199d5c7,DimasLobanov,Краснодар,author_or_channel,DimasLobanov,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@DimasLobanov,DimasLobanov,5490,nano,original_profile_opened,https://www.youtube.com/@DimasLobanov,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5+%D1%80%D0%B0%D0%B7%D0%B2%D0%BB%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D1%8F&hl=ru,https://www.youtube.com/watch?v=lDaVwXV1-nQ
e9f8371b4272ee39ea80,Djuliya,Краснодар,author_or_channel,djuliyam7508,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@djuliyam7508,djuliyam7508,17500,micro,original_profile_opened,https://www.youtube.com/@djuliyam7508,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=aoe_W9MA36k
b435afb51b33a42f50a3,Dmitriy Kraynov,Краснодар,author_or_channel,thekraynov,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@thekraynov,thekraynov,29200,micro,original_profile_opened,https://www.youtube.com/@thekraynov,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%BB%D0%BE%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9+%D0%B3%D0%B8%D0%B4&hl=ru,https://www.youtube.com/watch?v=pb0Y1p0VYX8
051ba4be9141fece68d2,Eduard Spertsyan,Краснодар,author,edospertsyan.74,manual_only,64,needs_manual_review,,instagram,https://www.instagram.com/edospertsyan.74,edospertsyan.74,137000,mid,original_profile_opened,https://www.instagram.com/edospertsyan.74,https://www.modash.io/find-influencers/russia/krasnodar,
051ba4be9141fece68d2,Eduard Spertsyan,Краснодар,author,edospertsyan.74,manual_only,64,needs_manual_review,,threads,https://www.threads.com/@edospertsyan.74,edospertsyan.74,4600,mid,public_index_verified,https://threadlook.com/profile/edospertsyan.74,https://www.modash.io/find-influencers/russia/krasnodar,
051ba4be9141fece68d2,Eduard Spertsyan,Краснодар,author,edospertsyan.74,manual_only,64,needs_manual_review,,tiktok,https://www.tiktok.com/@edospertsyan.74,edospertsyan.74,,mid,original_profile_opened,https://www.tiktok.com/@edospertsyan.74,https://www.modash.io/find-influencers/russia/krasnodar,
c2f513f6e5b5bf40243e,Elena Kulagina,Краснодар,author_or_channel,Sexmoneycat,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@Sexmoneycat,Sexmoneycat,465,nano,original_profile_opened,https://www.youtube.com/@Sexmoneycat,https://www.youtube.com/results?search_query=Krasnodar+local+vlog&hl=ru,https://www.youtube.com/watch?v=TJb_fjgsEwk
51a0fde76fb28c6da892,ellina_aboutbeauty,Краснодар,author_or_channel,ellinaaboutbeauty,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@ellinaaboutbeauty,ellinaaboutbeauty,3750,nano,original_profile_opened,https://www.youtube.com/@ellinaaboutbeauty,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=_jvooIRkE9c
fa6e46fb39c969426c8a,Evgeniy Zhukov,Краснодар,author,zhukov.evg,manual_only,71,worth_checking,,instagram,https://www.instagram.com/zhukov.evg,zhukov.evg,12000,micro,original_profile_opened,https://www.instagram.com/zhukov.evg,https://www.modash.io/find-influencers/russia/krasnodar,
8ada049ce9801364f074,gelya with love,Краснодар,author_or_channel,gelyawithlove,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@gelyawithlove,gelyawithlove,102,nano,original_profile_opened,https://www.youtube.com/@gelyawithlove,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B4%D0%BE%D1%81%D1%82%D0%BE%D0%BF%D1%80%D0%B8%D0%BC%D0%B5%D1%87%D0%B0%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D1%81%D1%82%D0%B8+vlog&hl=ru,https://www.youtube.com/watch?v=ExfsUV13Hl0
b746958e9ceacb5f92ec,Horns and Bones,Краснодар,author,hornsandbones,manual_only,71,worth_checking,,instagram,https://www.instagram.com/hornsandbones,hornsandbones,80000,micro,original_profile_opened,https://www.instagram.com/hornsandbones,https://infludata.com/rankings/top-20-influencer-russia-krasnodar-instagram,
5cf7af8a816367c9c43b,IGARA life,Краснодар,author_or_channel,igara,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@igara,igara,25700,micro,original_profile_opened,https://www.youtube.com/@igara,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%BF%D1%80%D0%BE%D0%B3%D1%83%D0%BB%D0%BA%D0%B0+vlog&hl=ru,https://www.youtube.com/watch?v=fAg6L90o4rM
05bc10c44b0d0a8796f4,Ju 🪐,Краснодар,author,juliasher_13,manual_only,72,worth_checking,,instagram,https://www.instagram.com/juliasher_13,juliasher_13,37000,micro,original_profile_opened,https://www.instagram.com/juliasher_13,https://www.modash.io/find-influencers/russia/krasnodar,
05bc10c44b0d0a8796f4,Ju 🪐,Краснодар,author,juliasher_13,manual_only,72,worth_checking,,threads,https://www.threads.com/@juliasher_13,juliasher_13,4000,micro,public_index_verified,https://threadlook.com/profile/juliasher_13,https://www.modash.io/find-influencers/russia/krasnodar,
747427c34f6317bf83d2,Kristina…⚜️,Краснодар,author,_kristina_surikovna_,manual_only,72,worth_checking,,instagram,https://www.instagram.com/_kristina_surikovna_,_kristina_surikovna_,47000,micro,original_profile_opened,https://www.instagram.com/_kristina_surikovna_,https://www.modash.io/find-influencers/russia/krasnodar,
747427c34f6317bf83d2,Kristina…⚜️,Краснодар,author,_kristina_surikovna_,manual_only,72,worth_checking,,threads,https://www.threads.com/@_kristina_surikovna_,_kristina_surikovna_,3200,micro,public_index_verified,https://threadlook.com/profile/_kristina_surikovna_,https://www.modash.io/find-influencers/russia/krasnodar,
3c495cb3141e6db75eea,Kristino4ka vlog,Краснодар,author_or_channel,kristino4kavlog370,manual_only,65,worth_checking,riderra,youtube,https://www.youtube.com/@kristino4kavlog370,kristino4kavlog370,28000,micro,original_profile_opened,https://www.youtube.com/@kristino4kavlog370,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=k8xVPoSTzDk
20d9b327c49624e0a48a,Laura Arutiunian,Краснодар,author,lauramalik__,manual_only,62,needs_manual_review,,instagram,https://www.instagram.com/lauramalik__,lauramalik__,130000,mid,original_profile_opened,https://www.instagram.com/lauramalik__,https://adinblog.ru/топ/города/краснодар/,
20d9b327c49624e0a48a,Laura Arutiunian,Краснодар,author,lauramalik__,manual_only,62,needs_manual_review,,threads,https://www.threads.com/@lauramalik__,lauramalik__,10700,mid,public_index_verified,https://threadlook.com/profile/lauramalik__,https://adinblog.ru/топ/города/краснодар/,
f752f0d20d5459fcefbe,lizzyyyys,Краснодар,author_or_channel,lizzy6343,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@lizzy6343,lizzy6343,1550,nano,original_profile_opened,https://www.youtube.com/@lizzy6343,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=5jNc5Jw83VU
3e6d265799dc9ef2fe4a,Mari Blanka,Краснодар,author_or_channel,MariBlanka,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@MariBlanka,MariBlanka,9280,nano,original_profile_opened,https://www.youtube.com/@MariBlanka,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D0%BF%D1%80%D0%BE%D0%B3%D1%83%D0%BB%D0%BA%D0%B0+vlog&hl=ru,https://www.youtube.com/watch?v=ps15GD_eUog
c8da574b0b240aca8a8b,Maria Kazakova,Краснодар,author_or_channel,MariaKazakova1,manual_only,70,worth_checking,riderra,youtube,https://www.youtube.com/@MariaKazakova1,MariaKazakova1,58,nano,original_profile_opened,https://www.youtube.com/@MariaKazakova1,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+lifestyle+vlog&hl=ru,https://www.youtube.com/watch?v=lngwHuVlPs4
e968aee8a6fc1cbf1a2e,Martyn | Сочи 🌿,Краснодар,author_or_channel,RussianTravels,manual_only,65,worth_checking,,youtube,https://www.youtube.com/@RussianTravels,RussianTravels,16900,micro,original_profile_opened,https://www.youtube.com/@RussianTravels,https://www.youtube.com/results?search_query=Krasnodar+family+vlog&hl=ru,https://www.youtube.com/watch?v=FEx0e6QvKIw
fd28803a0915ee8964cc,moly for you,Краснодар,channel,molyforyou,manual_only,71,worth_checking,,telegram,https://t.me/molyforyou,molyforyou,19580,micro,original_profile_opened,https://t.me/molyforyou,https://telemetr.me/catalog/tag/krasnodar,
0f172dd8573efb5ec71d,NATALI LIFE,Краснодар,author_or_channel,im.nataliya,manual_only,70,worth_checking,,youtube,https://www.youtube.com/@im.nataliya,im.nataliya,1010,nano,original_profile_opened,https://www.youtube.com/@im.nataliya,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80+%D1%81%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B9+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=ehQDT3KhzRM
68a37996767c1e36b758,Natali Model / Fitness coach / Makeup Marbella Malaga,Краснодар,author,sutulanatali,manual_only,62,needs_manual_review,,instagram,https://www.instagram.com/sutulanatali,sutulanatali,123000,mid,original_profile_opened,https://www.instagram.com/sutulanatali,https://infludata.com/rankings/top-20-influencer-russia-krasnodar-instagram,
68a37996767c1e36b758,Natali Model / Fitness coach / Makeup Marbella Malaga,Краснодар,author,sutulanatali,manual_only,62,needs_manual_review,,threads,https://www.threads.com/@sutulanatali,sutulanatali,803,mid,public_index_verified,https://threadlook.com/profile/sutulanatali,https://infludata.com/rankings/top-20-influencer-russia-krasnodar-instagram,
