entity_id,display_name,profile_type,primary_handle,contactability,score,stage,business_fit_candidates,lead_seeded,platform,canonical_url,username,follower_count,audience_band,verification_status,source_url,discovery_source_url,evidence_url
2087b8ab8a43495e1b3a,fanfaron.frunun,author_or_channel,fanfaron.frunun9275,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@fanfaron.frunun9275,fanfaron.frunun9275,2010,nano,original_profile_opened,https://www.youtube.com/@fanfaron.frunun9275,https://www.youtube.com/results?search_query=%D0%BA%D0%BE%D0%BD%D1%86%D0%B5%D1%80%D1%82%D1%8B+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=T6p7bYlKK7A
92231003f3fd9666463c,Fisher Group,author_or_channel,FisherGroup.official,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@FisherGroup.official,FisherGroup.official,479,nano,original_profile_opened,https://www.youtube.com/@FisherGroup.official,https://www.youtube.com/results?search_query=%D0%A8%D1%83%D1%88%D0%B0%D1%80%D1%8B+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=eKhr0Z_1JtQ
0343270f6d544ace614d,Fitness House,author_or_channel,fitnessHouse6100606,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@fitnessHouse6100606,fitnessHouse6100606,9190,nano,original_profile_opened,https://www.youtube.com/@fitnessHouse6100606,https://www.youtube.com/results?search_query=Fitness+House+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=SvSRIDO3mBI
cd02f37afcb0667d1370,Fitness Plaza,author_or_channel,FitnessPlazaSpb,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@FitnessPlazaSpb,FitnessPlazaSpb,47,nano,original_profile_opened,https://www.youtube.com/@FitnessPlazaSpb,https://www.youtube.com/results?search_query=%D1%84%D0%B8%D1%82%D0%BD%D0%B5%D1%81+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=rJ-oWY4DVIw
0dd87acf9ec646e48dfb,FitPremium EMS,author_or_channel,fitpremiumems4367,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@fitpremiumems4367,fitpremiumems4367,74,nano,original_profile_opened,https://www.youtube.com/@fitpremiumems4367,https://www.youtube.com/results?search_query=S%26b+%D1%81%D1%82%D1%83%D0%B4%D0%B8%D1%8F+EMS-%D1%84%D0%B8%D1%82%D0%BD%D0%B5%D1%81%D0%B0+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=-2qMsa0qU7k
58186732ccfa45dc1d3a,FIX HAUS,author_or_channel,fixhausforyou,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@fixhausforyou,fixhausforyou,277,nano,original_profile_opened,https://www.youtube.com/@fixhausforyou,https://www.youtube.com/results?search_query=%D0%A2%D1%80%D0%B8+%D0%B2%D0%B5%D1%82%D1%80%D0%B0+%D0%B6%D0%B8%D0%BB%D0%BE%D0%B9+%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=Y-EaDG_dUuQ
2d7a6444b120ceff173b,Fjordcloth,channel,fjordcloth,manual_only,71,worth_checking,,False,telegram,https://t.me/fjordcloth,fjordcloth,17927,micro,original_profile_opened,https://t.me/fjordcloth,https://telemetr.me/catalog/tag/spb,
b2041c2c48e22daf4251,FONBET Кубок России,author_or_channel,russiancup_official,manual_only,55,needs_manual_review,,False,youtube,https://www.youtube.com/@russiancup_official,russiancup_official,119000,mid,original_profile_opened,https://www.youtube.com/@russiancup_official,https://www.youtube.com/results?search_query=%D1%81%D0%BF%D0%BE%D1%80%D1%82+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=SGNr9ZK3gvA
1445b94b9e5b99165071,Fontanka Ru,author_or_channel,fontankaRU,manual_only,65,worth_checking,,False,youtube,https://www.youtube.com/@fontankaRU,fontankaRU,90600,micro,original_profile_opened,https://www.youtube.com/@fontankaRU,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D1%87%D0%B0%D1%81%D1%82%D0%BD%D1%8B%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BD%D0%B8%D0%BA%D0%B8+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=dHutULmfaqo
f74dad37cff011badcd7,Foveonyc,author_or_channel,foveonyc,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@foveonyc,foveonyc,2890,nano,original_profile_opened,https://www.youtube.com/@foveonyc,https://www.youtube.com/results?search_query=%D0%9F%D1%80%D0%B8%D0%BC%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=dCMQjwVU8Vc
eb74593db3e355ac17b2,Frankfurt Life,author_or_channel,frankfurtlife864,manual_only,70,worth_checking,veselaya_rascheska,False,youtube,https://www.youtube.com/@frankfurtlife864,frankfurtlife864,2590,nano,original_profile_opened,https://www.youtube.com/@frankfurtlife864,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B3%D0%B2%D0%B0%D1%80%D0%B4%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80+%D0%BC%D0%B5%D1%81%D1%82&hl=ru,https://www.youtube.com/watch?v=tzjEyp7mlzE
7049b12410134dea2853,Freelance RU,author_or_channel,FreelanceRU_official,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@FreelanceRU_official,FreelanceRU_official,622,nano,original_profile_opened,https://www.youtube.com/@FreelanceRU_official,https://www.youtube.com/results?search_query=%D0%BC%D0%B0%D1%80%D0%BA%D0%B5%D1%82%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=-PFsAb2dITA
07bc7c204f74d8cae09a,FrunzenskiySpb,author_or_channel,FrunzenskiySpb,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@FrunzenskiySpb,FrunzenskiySpb,415,nano,original_profile_opened,https://www.youtube.com/@FrunzenskiySpb,https://www.youtube.com/results?search_query=%D0%A4%D1%80%D1%83%D0%BD%D0%B7%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=gJMmdr-t0qY
f10bcd579f00ed32a194,Fun City - город развлечений,author_or_channel,funcity-5938,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@funcity-5938,funcity-5938,16,nano,original_profile_opened,https://www.youtube.com/@funcity-5938,https://www.youtube.com/results?search_query=FunCity+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=QIQTWontshc
5899f374a17ec39b5499,FURS,author_or_channel,fursdanil,manual_only,70,worth_checking,"organika, veselaya_rascheska",False,youtube,https://www.youtube.com/@fursdanil,fursdanil,6640,nano,original_profile_opened,https://www.youtube.com/@fursdanil,https://www.youtube.com/results?search_query=%D0%9F%D0%B8%D1%82%D0%B5%D1%80+lifestyle+vlog&hl=ru,https://www.youtube.com/watch?v=gzsmEa2QIYI
2c77c59725cf9e4379ff,Galina Karbasova,author_or_channel,Little_Star_Liza,manual_only,70,worth_checking,veselaya_rascheska,False,youtube,https://www.youtube.com/@Little_Star_Liza,Little_Star_Liza,34,nano,original_profile_opened,https://www.youtube.com/@Little_Star_Liza,https://www.youtube.com/results?search_query=%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B5+%D1%86%D0%B5%D0%BD%D1%82%D1%80%D1%8B+%D0%9F%D0%B8%D1%82%D0%B5%D1%80+shorts&hl=ru,https://www.youtube.com/watch?v=MuA-lUPCL54
ef7eda4989e1be75ac03,GANIYEV_97,author_or_channel,_GANIYEV_97,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@_GANIYEV_97,_GANIYEV_97,8,nano,original_profile_opened,https://www.youtube.com/@_GANIYEV_97,https://www.youtube.com/results?search_query=%D0%90%D0%B4%D0%BC%D0%B8%D1%80%D0%B0%D0%BB%D1%82%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=kskHiFTSKnQ
b345e5a95bcff7b34f27,Garden Group: Всё о ландшафтном дизайне,author_or_channel,GardenGroup,manual_only,65,worth_checking,,False,youtube,https://www.youtube.com/@GardenGroup,GardenGroup,32600,micro,original_profile_opened,https://www.youtube.com/@GardenGroup,https://www.youtube.com/results?search_query=%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F+%D0%93%D0%BE%D0%BB%D0%BB%D0%B0%D0%BD%D0%B4%D0%B8%D1%8F+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=__qHqjPQatM
f9df2bd244f22602221b,GDX TRIP,author_or_channel,tripGDX,manual_only,70,worth_checking,riderra,False,youtube,https://www.youtube.com/@tripGDX,tripGDX,34,nano,original_profile_opened,https://www.youtube.com/@tripGDX,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D0%BA%D0%B0%D1%84%D0%B5+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=IOrZm0v5Oeo
0c2972c5b0e405ec7952,GEO Vacation,author_or_channel,geovacation,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@geovacation,geovacation,5420,nano,original_profile_opened,https://www.youtube.com/@geovacation,https://www.youtube.com/results?search_query=%D0%BE%D1%82%D0%B5%D0%BB%D0%B8+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=0dNTRCt34XM
0f245ee24f4ef1b8c4a2,giss1585,author_or_channel,giss1585,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@giss1585,giss1585,489,nano,original_profile_opened,https://www.youtube.com/@giss1585,https://www.youtube.com/results?search_query=%D0%9A%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D0%BD%D1%82%D1%81%D0%BA%D0%B8%D0%B9+%D0%BF%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=yjasrRlIVC4
bb62ee300e3f64997f4f,glass.gorodok,author,glass.gorodok,manual_only,76,worth_checking,,False,instagram,https://www.instagram.com/glass.gorodok,glass.gorodok,0,nano,original_profile_opened,https://www.instagram.com/glass.gorodok,https://www.sobaka.ru/city/urbanistics/145052,
a305ac1882a54498cf36,good look blog,author_or_channel,goodlookblog,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@goodlookblog,goodlookblog,4460,nano,original_profile_opened,https://www.youtube.com/@goodlookblog,https://www.youtube.com/results?search_query=MBC+School+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=z3Y7ooshHCk
f115900dd4e272cbed6e,Goodstom,author_or_channel,deniss961,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@deniss961,deniss961,62,nano,original_profile_opened,https://www.youtube.com/@deniss961,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D1%81%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D0%B8+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=DHLcLP1PaN8
495e6dac8368239691e2,Gorod Plus,author_or_channel,GorodPlus,manual_only,65,worth_checking,,False,youtube,https://www.youtube.com/@GorodPlus,GorodPlus,51600,micro,original_profile_opened,https://www.youtube.com/@GorodPlus,https://www.youtube.com/results?search_query=%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F+%D0%93%D0%BE%D0%BB%D0%BB%D0%B0%D0%BD%D0%B4%D0%B8%D1%8F+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80+%D0%BC%D0%B5%D1%81%D1%82&hl=ru,https://www.youtube.com/watch?v=E2mBku13Bg4
3c9e2024487c7bad9658,GradSPb | Санкт-Петербург,channel,gradspb,advertising_contact,83,worth_checking,,False,telegram,https://t.me/gradspb,gradspb,46685,micro,original_profile_opened,https://t.me/gradspb,https://telemetr.me/catalog/tag/spb,
8b9571fb372df228423d,Grand-House Недвижимость СПБ. Строительство,author_or_channel,grand-house.4505,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@grand-house.4505,grand-house.4505,4130,nano,original_profile_opened,https://www.youtube.com/@grand-house.4505,https://www.youtube.com/results?search_query=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=83vOIOlejuk
50181f36eb0484d6a40d,GrandExam,author_or_channel,GrandExam,manual_only,55,needs_manual_review,,False,youtube,https://www.youtube.com/@GrandExam,GrandExam,190000,mid,original_profile_opened,https://www.youtube.com/@GrandExam,https://www.youtube.com/results?search_query=%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=6-82MrvdKQw
d965070cf27a1c61d764,Green Tomato _ official,author_or_channel,vanyusha_official,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@vanyusha_official,vanyusha_official,2880,nano,original_profile_opened,https://www.youtube.com/@vanyusha_official,https://www.youtube.com/results?search_query=%D0%92%D1%8B%D0%B1%D0%BE%D1%80%D0%B3%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%B1%D0%BB%D0%BE%D0%B3&hl=ru,https://www.youtube.com/watch?v=cWIDp4QKZaw
628c995cfbb772ae38c5,Grow Food,author_or_channel,growfoodrus,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@growfoodrus,growfoodrus,1430,nano,original_profile_opened,https://www.youtube.com/@growfoodrus,https://www.youtube.com/results?search_query=%D0%B4%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0+%D0%B5%D0%B4%D1%8B+%D0%9F%D0%B8%D1%82%D0%B5%D1%80+shorts&hl=ru,https://www.youtube.com/watch?v=zpdMN0tiDFM
9494c840fc008ae02dc3,HANDS студия массажа СПб,author_or_channel,hands1521,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@hands1521,hands1521,526,nano,original_profile_opened,https://www.youtube.com/@hands1521,https://www.youtube.com/results?search_query=%D0%BC%D0%B0%D1%81%D1%81%D0%B0%D0%B6+%D0%B8+SPA+%D0%A1%D0%9F%D0%B1+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=FQegwtm2jHY
a8acbfb916e96146d59d,Hannibal Barbershop,author_or_channel,hannibalbarbershop6589,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@hannibalbarbershop6589,hannibalbarbershop6589,8,nano,original_profile_opened,https://www.youtube.com/@hannibalbarbershop6589,https://www.youtube.com/results?search_query=%D0%B1%D0%B0%D1%80%D0%B1%D0%B5%D1%80%D1%88%D0%BE%D0%BF%D1%8B+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=xtbggANCIRE
281d43b18a99d763b96b,Happy Trips,author_or_channel,happytripss,manual_only,70,worth_checking,riderra,True,youtube,https://www.youtube.com/@happytripss,happytripss,9430,nano,original_profile_opened,https://www.youtube.com/@happytripss,https://www.youtube.com/results?search_query=%D0%9F%D0%B8%D1%82%D0%B5%D1%80+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80+%D0%BC%D0%B5%D1%81%D1%82&hl=ru,https://www.youtube.com/watch?v=vrU0zbAUsUg
57cb935c7bb4054d824a,HarMi Life,author_or_channel,HarMiLife,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@HarMiLife,HarMiLife,7550,nano,original_profile_opened,https://www.youtube.com/@HarMiLife,https://www.youtube.com/results?search_query=%D0%A2%D0%A0%D0%9A+%D0%90%D1%82%D0%BC%D0%BE%D1%81%D1%84%D0%B5%D1%80%D0%B0+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=QmlWInRJ7s4
4d8e7787fee17c6e6ca9,HARRY JAMES 📺TV,author_or_channel,HarryJamesTV360,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@HarryJamesTV360,HarryJamesTV360,58,nano,original_profile_opened,https://www.youtube.com/@HarryJamesTV360,https://www.youtube.com/results?search_query=HIT+FITNESS+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=U9AvT3fHGOY
f6f1b0b10bc5628c08b8,HeadSuperstar,author_or_channel,HeadSuperstar,manual_only,65,worth_checking,,True,youtube,https://www.youtube.com/@HeadSuperstar,HeadSuperstar,62100,micro,original_profile_opened,https://www.youtube.com/@HeadSuperstar,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%B1%D1%8C%D1%8E%D1%82%D0%B8+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=Q3Ndz7SRDT4
2c98ecd3f27fe60d7c44,Helen,author_or_channel,Helen-ek7rm,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@Helen-ek7rm,Helen-ek7rm,2790,nano,original_profile_opened,https://www.youtube.com/@Helen-ek7rm,https://www.youtube.com/results?search_query=%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F+%D0%93%D0%BE%D0%BB%D0%BB%D0%B0%D0%BD%D0%B4%D0%B8%D1%8F+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=KJfhnpEDvZA
75546274fd92f74f0c08,HelenBirk Club,author_or_channel,helenbirkclub4978,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@helenbirkclub4978,helenbirkclub4978,14,nano,original_profile_opened,https://www.youtube.com/@helenbirkclub4978,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D0%BA%D0%BE%D1%81%D0%BC%D0%B5%D1%82%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=CXuXQvDgOGk
7e1e0792e53b106a47a5,HelenLin1,author_or_channel,HelenLin1,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@HelenLin1,HelenLin1,7760,nano,original_profile_opened,https://www.youtube.com/@HelenLin1,https://www.youtube.com/results?search_query=%D0%BE%D1%82%D0%B5%D0%BB%D0%B8+%D0%9F%D0%B8%D1%82%D0%B5%D1%80+shorts&hl=ru,https://www.youtube.com/watch?v=iXDMCpqT6wQ
6e7a4842b72a4acc9054,Hello Vladka,author_or_channel,hello.vladka.,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@hello.vladka.,hello.vladka.,7290,nano,original_profile_opened,https://www.youtube.com/@hello.vladka.,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D0%BE%D1%82%D0%B5%D0%BB%D0%B8+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=OPjIdaby3I8
bdf6d96557fcd243107f,Hexogene 50 🇷🇺,author_or_channel,hexogene50,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@hexogene50,hexogene50,602,nano,original_profile_opened,https://www.youtube.com/@hexogene50,https://www.youtube.com/results?search_query=%D0%A0%D1%8B%D0%B1%D0%B0%D1%86%D0%BA%D0%BE%D0%B5+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=H_huKOZ2cTY
ba46b7d5da51e34e313b,HiikiNaMore,author_or_channel,HiikiNaMore,manual_only,65,worth_checking,,False,youtube,https://www.youtube.com/@HiikiNaMore,HiikiNaMore,48700,micro,original_profile_opened,https://www.youtube.com/@HiikiNaMore,https://www.youtube.com/results?search_query=%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BC%D0%B8%D0%BA%D1%80%D0%BE%D0%B8%D0%BD%D1%84%D0%BB%D1%8E%D0%B5%D0%BD%D1%81%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=J-DAA4De2to
c0b0f0d815f42cd311d1,HIT FITNESS,author_or_channel,HITFITNESSclub,manual_only,70,worth_checking,,True,youtube,https://www.youtube.com/@HITFITNESSclub,HITFITNESSclub,143,nano,original_profile_opened,https://www.youtube.com/@HITFITNESSclub,https://www.youtube.com/results?search_query=HIT+FITNESS+%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3+%D0%BE%D0%B1%D0%B7%D0%BE%D1%80&hl=ru,https://www.youtube.com/watch?v=Bv26OiiLTKs
f869000553d06ccabc18,Ilya Frogsoill,author_or_channel,Frogsoill,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@Frogsoill,Frogsoill,914,nano,original_profile_opened,https://www.youtube.com/@Frogsoill,https://www.youtube.com/results?search_query=%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5+%D0%A1%D0%9F%D0%B1+%D0%B1%D0%BB%D0%BE%D0%B3%D0%B5%D1%80&hl=ru,https://www.youtube.com/watch?v=vqyfNNDotLk
51f7748eed962a5bb14d,im_barca life,author_or_channel,im_barca_life,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@im_barca_life,im_barca_life,1550,nano,original_profile_opened,https://www.youtube.com/@im_barca_life,https://www.youtube.com/results?search_query=%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B5+%D0%B1%D0%B5%D0%B3+%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3&hl=ru,https://www.youtube.com/watch?v=sSdFIzbv5gM
2578589169ff4a5d144d,INCHIK,author_or_channel,InchikBL,manual_only,70,worth_checking,,False,youtube,https://www.youtube.com/@InchikBL,InchikBL,259,nano,original_profile_opened,https://www.youtube.com/@InchikBL,https://www.youtube.com/results?search_query=%D0%A1%D0%9F%D0%B1+%D0%BA%D1%83%D0%B4%D0%B0+%D1%81%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C&hl=ru,https://www.youtube.com/watch?v=hgULhUu1Axg
